symbol,direction,_tickSize,qty,buyPrice,sellPrice,priceSpread,pnl,commisions,netPNL,runningNetPNL,boughtTimestamp,soldTimestamp,duration
NQH2,Short,0.25,1,14056.25,14079,22.75,,-4.39,459.39,6387.590000000048,2022-01-24T15:36:49Z,2022-01-24T15:34:51Z,1m58s
NQH2,Short,0.25,1,14008.25,14048,39.75,,-4.39,799.39,7186.980000000049,2022-01-24T15:37:54Z,2022-01-24T15:37:09Z,45s
NQH2,Short,0.25,1,14268.75,14243.5,-25.25,,-4.39,-500.61,6686.370000000049,2022-01-24T16:22:16Z,2022-01-24T16:20:35Z,1m41s
NQH2,Short,0.25,1,14268.25,14268.25,0,,-4.39,4.39,6690.760000000049,2022-01-24T16:23:45Z,2022-01-24T16:22:51Z,53s
NQH2,Short,0.25,1,14268,14267.5,-0.5,,-4.39,-5.61,6685.15000000005,2022-01-24T16:25:05Z,2022-01-24T16:24:05Z,59s
NQH2,Short,0.25,1,14270,14252.75,-17.25,,-4.39,-340.61,6344.54000000005,2022-01-24T16:26:18Z,2022-01-24T16:25:50Z,27s
NQH2,Short,0.25,1,14256.25,14265,8.75,,-4.39,179.39,6523.93000000005,2022-01-24T16:29:03Z,2022-01-24T16:27:17Z,1m46s
NQH2,Long,0.25,1,14370.5,14367.5,-3,,-4.39,-55.61,6468.320000000051,2022-01-24T16:33:41Z,2022-01-24T16:34:02Z,21s
NQH2,Long,0.25,1,14378.75,14360,-18.75,,-4.39,-370.61,6097.710000000051,2022-01-24T16:34:09Z,2022-01-24T16:34:33Z,23s
NQH2,Short,0.25,1,14356.5,14363.25,6.75,,-4.39,139.39,6237.100000000051,2022-01-24T16:36:30Z,2022-01-24T16:36:08Z,22s
NQH2,Long,0.25,1,14376.25,14356,-20.25,,-4.39,-400.61,5836.490000000052,2022-01-24T16:41:08Z,2022-01-24T16:41:18Z,10s
NQH2,Short,0.25,1,14345,14359.75,14.75,,-4.39,299.39,6135.880000000052,2022-01-24T16:42:33Z,2022-01-24T16:42:02Z,30s
NQH2,Short,0.25,1,14324.5,14325.25,0.75,,-4.39,19.39,6155.270000000052,2022-01-24T16:43:45Z,2022-01-24T16:42:58Z,47s
NQH2,Short,0.25,1,14395.5,14381.25,-14.25,,-4.39,-280.61,5874.660000000053,2022-01-24T16:47:03Z,2022-01-24T16:46:22Z,40s
NQH2,Short,0.25,1,14461.25,14448.25,-13,,-4.39,-255.61,5619.050000000053,2022-01-24T16:54:33Z,2022-01-24T16:54:11Z,21s
NQH2,Short,0.25,1,14452,14451.5,-0.5,,-4.39,-5.61,5613.440000000053,2022-01-24T16:55:39Z,2022-01-24T16:54:43Z,56s
NQH2,Short,0.25,1,14476,14455.75,-20.25,,-4.39,-400.61,5212.830000000054,2022-01-24T16:57:00Z,2022-01-24T16:56:52Z,8s
NQH2,Short,0.25,1,14496,14475.75,-20.25,,-4.39,-400.61,4812.220000000054,2022-01-24T16:58:09Z,2022-01-24T16:57:51Z,17s
NQH2,Long,0.25,1,14518.5,14497,-21.5,,-4.39,-425.61,4386.610000000054,2022-01-24T16:58:48Z,2022-01-24T16:59:00Z,12s
NQH2,Short,0.25,1,14482,14482,0,,-4.39,4.39,4391.000000000055,2022-01-24T16:59:29Z,2022-01-24T16:59:03Z,25s
NQH2,Long,0.25,1,14492.5,14472,-20.5,,-4.39,-405.61,3985.3900000000544,2022-01-24T19:01:40Z,2022-01-24T19:04:53Z,3m13s
NQH2,Short,0.25,1,14480.25,14471,-9.25,,-4.39,-180.61,3804.7800000000543,2022-01-24T19:06:11Z,2022-01-24T19:04:59Z,1m12s
NQH2,Long,0.25,1,14478.75,14496.75,18,,-4.39,364.39,4169.170000000055,2022-01-24T19:09:37Z,2022-01-24T19:14:45Z,5m7s
NQH2,Short,0.25,1,14446,14448,2,,-4.39,44.39,4213.560000000055,2022-01-24T20:32:30Z,2022-01-24T19:42:43Z,49m47s
NQH2,Short,0.25,1,14432,14436.25,4.25,,-4.39,89.39,4302.950000000055,2022-01-24T20:41:46Z,2022-01-24T20:35:58Z,5m48s
NQH2,Long,0.25,1,14375.5,14355.5,-20,,-4.39,-395.61,3907.340000000055,2022-01-24T20:53:52Z,2022-01-24T20:56:11Z,2m19s
NQH2,Short,0.25,1,14349,14352.5,3.5,,-4.39,74.39,3981.730000000055,2022-01-24T20:57:17Z,2022-01-24T20:56:17Z,1m0s
NQH2,Long,0.25,1,14352.25,14345.25,-7,,-4.39,-135.61,3846.120000000055,2022-01-24T21:00:14Z,2022-01-24T21:03:25Z,3m11s
NQH2,Short,0.25,1,14338,14342.5,4.5,,-4.39,94.39,3940.510000000055,2022-01-24T21:06:42Z,2022-01-24T21:03:29Z,3m12s
NQH2,Long,0.25,1,14346,14331.75,-14.25,,-4.39,-280.61,3659.9000000000547,2022-01-24T21:07:23Z,2022-01-24T21:08:48Z,1m25s
NQH2,Short,0.25,1,14305.25,14310,4.75,,-4.39,99.39,3759.2900000000545,2022-01-24T21:16:21Z,2022-01-24T21:12:24Z,3m57s
NQH2,Long,0.25,1,14347.5,14302.25,-45.25,,-4.39,-900.61,2858.6800000000544,2022-01-24T21:48:32Z,2022-01-24T22:23:09Z,34m36s
NQH2,Long,0.25,1,14306.25,14266.25,-40,,-4.39,-795.61,2063.0700000000543,2022-01-25T02:59:45Z,2022-01-25T03:05:58Z,6m13s
NQH2,Long,0.25,1,14250.5,14220,-30.5,,-4.39,-605.61,1457.4600000000542,2022-01-25T03:07:25Z,2022-01-25T03:10:58Z,3m32s
NQH2,Short,0.25,1,14178.25,14225.25,47,,-4.39,944.39,2401.850000000054,2022-01-25T03:21:19Z,2022-01-25T03:11:07Z,10m12s
NQH2,Short,0.25,1,14216.75,14240,23.25,,-4.39,469.39,2871.240000000054,2022-01-25T04:07:14Z,2022-01-25T04:05:43Z,1m30s
NQH2,Short,0.25,1,14281.75,14236,-45.75,,-4.39,-910.61,1960.6300000000538,2022-01-25T04:14:53Z,2022-01-25T04:12:05Z,2m47s
NQH2,Long,0.25,1,14283.75,14279.75,-4,,-4.39,-75.61,1885.0200000000539,2022-01-25T04:15:15Z,2022-01-25T04:15:57Z,42s
NQH2,Short,0.25,1,14253.75,14271.25,17.5,,-4.39,354.39,2239.410000000054,2022-01-25T04:18:04Z,2022-01-25T04:16:13Z,1m50s
NQH2,Short,0.25,1,14158.75,14158,-0.75,,-4.39,-10.61,2228.800000000054,2022-01-25T20:33:04Z,2022-01-25T20:27:41Z,5m23s
NQH2,Short,0.25,1,14174.5,14154.25,-20.25,,-4.39,-400.61,1828.1900000000537,2022-01-25T20:36:00Z,2022-01-25T20:34:24Z,1m36s
NQH2,Short,0.25,1,14172.5,14174.5,2,,-4.39,44.39,1872.5800000000538,2022-01-25T21:05:56Z,2022-01-25T20:36:15Z,29m41s
NQH2,Short,0.25,1,14168,14163,-5,,-4.39,-95.61,1776.970000000054,2022-01-25T21:23:51Z,2022-01-25T21:10:59Z,12m51s
NQH2,Short,0.25,1,14213.5,14202.25,-11.25,,-4.39,-220.61,1556.3600000000538,2022-01-25T22:02:05Z,2022-01-25T22:00:38Z,1m26s
NQH2,Short,0.25,1,14204.25,14203.75,-0.5,,-4.39,-5.61,1550.750000000054,2022-01-25T22:39:51Z,2022-01-25T22:04:56Z,34m55s
NQH2,Long,0.25,1,14208.75,14194.5,-14.25,,-4.39,-280.61,1270.140000000054,2022-01-25T22:54:15Z,2022-01-25T22:58:48Z,4m32s
NQH2,Short,0.25,1,14198.75,14192,-6.75,,-4.39,-130.61,1139.5300000000539,2022-01-25T23:01:21Z,2022-01-25T22:58:58Z,2m23s
NQH2,Long,0.25,1,14198.5,14218,19.5,,-4.39,394.39,1533.9200000000537,2022-01-25T23:01:24Z,2022-01-26T01:07:35Z,2h6m11s
MNQH2,Short,0.25,1,14215.5,14238.25,22.75,,-1.32,46.82,1580.7400000000537,2022-01-26T01:08:33Z,2022-01-25T23:48:22Z,1h20m10s
MNQH2,Short,0.25,1,14215.75,14238,22.25,,-1.32,45.82,1626.5600000000536,2022-01-26T01:08:33Z,2022-01-25T23:48:22Z,1h20m10s
NQH2,Short,0.25,1,14157.75,14200,42.25,,-4.39,849.39,2475.9500000000535,2022-01-26T03:15:45Z,2022-01-26T03:02:17Z,13m27s
NQH2,Short,0.25,1,14182.25,14171.5,-10.75,,-4.39,-210.61,2265.3400000000534,2022-01-26T03:31:20Z,2022-01-26T03:31:05Z,15s
NQH2,Short,0.25,1,14196.75,14189.5,-7.25,,-4.39,-140.61,2124.730000000053,2022-01-26T03:34:39Z,2022-01-26T03:33:32Z,1m6s
NQH2,Short,0.25,1,14215.5,14196.5,-19,,-4.39,-375.61,1749.120000000053,2022-01-26T03:42:46Z,2022-01-26T03:36:45Z,6m1s
NQH2,Short,0.25,1,14217.5,14211.75,-5.75,,-4.39,-110.61,1638.5100000000532,2022-01-26T03:45:28Z,2022-01-26T03:43:21Z,2m7s
NQH2,Long,0.25,1,14212.75,14207.25,-5.5,,-4.39,-105.61,1532.9000000000533,2022-01-26T03:46:14Z,2022-01-26T03:46:40Z,26s
NQH2,Long,0.25,1,14209,14217.75,8.75,,-4.39,179.39,1712.2900000000532,2022-01-26T03:47:36Z,2022-01-26T03:54:10Z,6m33s
NQH2,Long,0.25,1,14222.75,14222.75,0,,-4.39,4.39,1716.6800000000533,2022-01-26T03:58:15Z,2022-01-26T04:01:28Z,3m13s
NQH2,Short,0.25,1,14262,14248.5,-13.5,,-4.39,-265.61,1451.0700000000534,2022-01-26T04:06:18Z,2022-01-26T04:04:18Z,2m0s
NQH2,Long,0.25,1,14277.25,14273.5,-3.75,,-4.39,-70.61,1380.4600000000535,2022-01-26T04:08:23Z,2022-01-26T04:09:40Z,1m17s
NQH2,Short,0.25,1,14279,14280,1,,-4.39,24.39,1404.8500000000536,2022-01-26T04:12:15Z,2022-01-26T04:12:10Z,5s
NQH2,Short,0.25,1,14275,14274.25,-0.75,,-4.39,-10.61,1394.2400000000537,2022-01-26T04:18:14Z,2022-01-26T04:16:05Z,2m8s
NQH2,Short,0.25,1,14288.25,14268.25,-20,,-4.39,-395.61,998.6300000000537,2022-01-26T04:22:23Z,2022-01-26T04:18:37Z,3m46s
NQH2,Short,0.25,1,14313,14305,-8,,-4.39,-155.61,843.0200000000536,2022-01-26T04:37:31Z,2022-01-26T04:33:17Z,4m13s
NQH2,Short,0.25,1,14387.5,14381.25,-6.25,,-4.39,-120.61,722.4100000000536,2022-01-26T05:23:25Z,2022-01-26T05:23:04Z,20s
NQH2,Long,0.25,1,14392.25,14394.5,2.25,,-4.39,49.39,771.8000000000536,2022-01-26T05:24:00Z,2022-01-26T05:24:24Z,24s
NQH2,Short,0.25,1,14400,14397.25,-2.75,,-4.39,-50.61,721.1900000000536,2022-01-26T05:25:26Z,2022-01-26T05:25:12Z,13s
NQH2,Short,0.25,1,14394.25,14398.75,4.5,,-4.39,94.39,815.5800000000536,2022-01-26T05:26:39Z,2022-01-26T05:26:07Z,31s
NQH2,Short,0.25,1,14383.75,14383.5,-0.25,,-4.39,-0.6100000000000003,814.9700000000536,2022-01-26T05:27:31Z,2022-01-26T05:27:21Z,9s
NQH2,Long,0.25,1,14388,14384.25,-3.75,,-4.39,-70.61,744.3600000000536,2022-01-26T05:28:20Z,2022-01-26T05:28:41Z,20s
NQH2,Long,0.25,1,14386,14381,-5,,-4.39,-95.61,648.7500000000535,2022-01-26T05:28:57Z,2022-01-26T05:29:02Z,5s
MNQH2,Short,0.25,1,14380.25,14378.5,-1.75,,-1.32,-2.1799999999999997,646.5700000000536,2022-01-26T05:30:10Z,2022-01-26T05:29:25Z,44s
MNQH2,Short,0.25,1,14380.5,14378.5,-2,,-1.32,-2.6799999999999997,643.8900000000536,2022-01-26T05:30:10Z,2022-01-26T05:29:25Z,44s
MNQH2,Short,0.25,1,14380.5,14378.25,-2.25,,-1.32,-3.1799999999999997,640.7100000000537,2022-01-26T05:30:10Z,2022-01-26T05:29:25Z,44s
MNQH2,Short,0.25,1,14389,14382.25,-6.75,,-1.32,-12.18,628.5300000000537,2022-01-26T05:34:42Z,2022-01-26T05:34:24Z,18s
MNQH2,Short,0.25,1,14389.25,14382.25,-7,,-1.32,-12.68,615.8500000000538,2022-01-26T05:34:42Z,2022-01-26T05:34:24Z,18s
MNQH2,Short,0.25,2,14389.25,14382,-7.25,,-2.64,-26.36,589.4900000000538,2022-01-26T05:34:42Z,2022-01-26T05:34:24Z,18s
MNQH2,Short,0.25,1,14389.5,14382,-7.5,,-1.32,-13.68,575.8100000000538,2022-01-26T05:34:42Z,2022-01-26T05:34:24Z,18s
MNQH2,Short,0.25,3,14386,14386,0,,-3.96,3.96,579.7700000000539,2022-01-26T05:36:32Z,2022-01-26T05:35:20Z,1m11s
MNQH2,Short,0.25,2,14386.25,14385.75,-0.5,,-2.64,0.6400000000000001,580.4100000000539,2022-01-26T05:36:32Z,2022-01-26T05:35:20Z,1m11s
MNQH2,Long,0.25,3,14414.25,14418,3.75,,-3.96,26.46,606.8700000000539,2022-01-26T05:37:53Z,2022-01-26T05:38:08Z,14s
MNQH2,Long,0.25,1,14414.5,14418,3.5,,-1.32,8.32,615.1900000000539,2022-01-26T05:37:53Z,2022-01-26T05:38:08Z,14s
MNQH2,Long,0.25,1,14414.5,14417.75,3.25,,-1.32,7.82,623.010000000054,2022-01-26T05:37:53Z,2022-01-26T05:38:08Z,14s
MNQH2,Long,0.25,2,14424.5,14423.5,-1,,-2.64,-1.3599999999999999,621.650000000054,2022-01-26T05:39:24Z,2022-01-26T05:40:22Z,57s
MNQH2,Long,0.25,3,14424.75,14423.25,-1.5,,-3.96,-5.04,616.610000000054,2022-01-26T05:39:24Z,2022-01-26T05:40:22Z,57s
MNQH2,Short,0.25,2,14421.25,14418,-3.25,,-2.64,-10.36,606.250000000054,2022-01-26T05:42:03Z,2022-01-26T05:40:32Z,1m30s
MNQH2,Short,0.25,1,14421.5,14418,-3.5,,-1.32,-5.68,600.570000000054,2022-01-26T05:42:03Z,2022-01-26T05:40:32Z,1m30s
MNQH2,Short,0.25,2,14421.5,14417.75,-3.75,,-2.64,-12.36,588.210000000054,2022-01-26T05:42:03Z,2022-01-26T05:40:32Z,1m30s
MNQH2,Long,0.25,1,14449.25,14458.75,9.5,,-1.32,20.32,608.5300000000541,2022-01-26T12:28:41Z,2022-01-26T12:32:02Z,3m21s
MNQH2,Long,0.25,1,14449.5,14457.25,7.75,,-1.32,16.82,625.3500000000541,2022-01-26T12:28:41Z,2022-01-26T12:32:04Z,3m22s
MNQH2,Long,0.25,1,14449.5,14454,4.5,,-1.32,10.32,635.6700000000542,2022-01-26T12:28:41Z,2022-01-26T12:32:23Z,3m42s
MNQH2,Long,0.25,1,14449.5,14450.25,0.75,,-1.32,2.8200000000000003,638.4900000000542,2022-01-26T12:28:41Z,2022-01-26T12:33:01Z,4m20s
MNQH2,Long,0.25,1,14449.5,14450,0.5,,-1.32,2.3200000000000003,640.8100000000543,2022-01-26T12:28:41Z,2022-01-26T12:33:01Z,4m20s
MNQH2,Long,0.25,4,14446.25,14427.5,-18.75,,-5.28,-144.72,496.09000000005426,2022-01-26T12:34:39Z,2022-01-26T12:36:24Z,1m44s
MNQH2,Long,0.25,1,14446.5,14427.5,-19,,-1.32,-36.68,459.41000000005425,2022-01-26T12:34:39Z,2022-01-26T12:36:24Z,1m44s
MNQH2,Short,0.25,3,14437,14424.5,-12.5,,-3.96,-71.04,388.37000000005423,2022-01-26T12:37:53Z,2022-01-26T12:36:37Z,1m15s
MNQH2,Short,0.25,2,14437.25,14424.25,-13,,-2.64,-49.36,339.0100000000542,2022-01-26T12:37:53Z,2022-01-26T12:36:37Z,1m15s
MNQH2,Long,0.25,5,14439.25,14429,-10.25,,-6.6000000000000005,-95.9,243.1100000000542,2022-01-26T12:38:29Z,2022-01-26T12:38:56Z,26s
MNQH2,Long,0.25,3,14444,14463.25,19.25,,-3.96,119.46,362.5700000000542,2022-01-26T12:39:24Z,2022-01-26T12:42:47Z,3m23s
MNQH2,Long,0.25,2,14444.25,14463.25,19,,-2.64,78.64,441.2100000000542,2022-01-26T12:39:24Z,2022-01-26T12:42:47Z,3m23s
MNQH2,Short,0.25,1,14419.25,14428,8.75,,-1.32,18.82,460.0300000000542,2022-01-26T12:51:15Z,2022-01-26T12:51:06Z,9s
MNQH2,Short,0.25,1,14420.25,14428,7.75,,-1.32,16.82,476.8500000000542,2022-01-26T12:51:18Z,2022-01-26T12:51:06Z,12s
MNQH2,Short,0.25,3,14428.5,14428,-0.5,,-3.96,0.9600000000000002,477.8100000000542,2022-01-26T12:51:33Z,2022-01-26T12:51:06Z,27s
MNQH2,Long,0.25,2,14444,14447,3,,-2.64,14.64,492.45000000005416,2022-01-26T12:58:08Z,2022-01-26T13:00:18Z,2m9s
MNQH2,Long,0.25,3,14444.25,14447,2.75,,-3.96,20.46,512.9100000000542,2022-01-26T12:58:08Z,2022-01-26T13:00:18Z,2m9s
MNQH2,Short,0.25,1,14515.25,14476,-39.25,,-1.32,-77.18,435.7300000000542,2022-01-26T13:38:38Z,2022-01-26T13:19:59Z,18m38s
MNQH2,Short,0.25,1,14516.75,14476,-40.75,,-1.32,-80.18,355.5500000000542,2022-01-26T13:38:39Z,2022-01-26T13:19:59Z,18m39s
MNQH2,Short,0.25,1,14521.25,14542.25,21,,-1.32,43.32,398.8700000000542,2022-01-26T13:52:29Z,2022-01-26T13:45:19Z,7m9s
MNQH2,Short,0.25,1,14542.25,14542.25,0,,-1.32,1.32,400.19000000005417,2022-01-26T13:56:37Z,2022-01-26T13:45:19Z,11m17s
MNQH2,Long,0.25,1,14477,14490.75,13.75,,-1.32,28.82,429.01000000005416,2022-01-26T14:04:47Z,2022-01-26T14:07:42Z,2m55s
MNQH2,Long,0.25,1,14477,14479.25,2.25,,-1.32,5.82,434.83000000005416,2022-01-26T14:04:47Z,2022-01-26T14:08:44Z,3m57s
MNQH2,Short,0.25,1,14494.5,14514.5,20,,-1.32,41.32,476.15000000005415,2022-01-26T15:00:53Z,2022-01-26T15:00:52Z,1s
MNQH2,Short,0.25,1,14514.75,14514.25,-0.5,,-1.32,0.32000000000000006,476.47000000005414,2022-01-26T15:00:57Z,2022-01-26T15:00:52Z,5s
MNQH2,Short,0.25,1,14620,14608.5,-11.5,,-1.32,-21.68,454.79000000005414,2022-01-26T15:06:55Z,2022-01-26T15:06:12Z,43s
MNQH2,Short,0.25,1,14620,14608.25,-11.75,,-1.32,-22.18,432.61000000005413,2022-01-26T15:06:55Z,2022-01-26T15:06:12Z,43s
MNQH2,Long,0.25,1,14639,14619,-20,,-1.32,-38.68,393.9300000000541,2022-01-26T15:07:02Z,2022-01-26T15:07:04Z,1s
MNQH2,Long,0.25,1,14639.25,14618.25,-21,,-1.32,-40.68,353.2500000000541,2022-01-26T15:07:02Z,2022-01-26T15:07:04Z,1s
MNQH2,Short,0.25,1,14595.75,14615.75,20,,-1.32,41.32,394.5700000000541,2022-01-26T15:07:33Z,2022-01-26T15:07:06Z,26s
MNQH2,Short,0.25,1,14616,14615.75,-0.25,,-1.32,0.8200000000000001,395.3900000000541,2022-01-26T15:08:02Z,2022-01-26T15:07:06Z,56s
MNQH2,Short,0.25,1,14592.25,14608,15.75,,-1.32,32.82,428.2100000000541,2022-01-26T15:09:43Z,2022-01-26T15:09:12Z,31s
MNQH2,Short,0.25,1,14551.25,14607.75,56.5,,-1.32,114.32,542.5300000000541,2022-01-26T15:11:09Z,2022-01-26T15:09:12Z,1m57s
MNQH2,Long,0.25,1,14520.75,14551.25,30.5,,-1.32,62.32,604.8500000000541,2022-01-26T15:11:59Z,2022-01-26T15:12:59Z,59s
MNQH2,Long,0.25,1,14521,14519.5,-1.5,,-1.32,-1.68,603.1700000000542,2022-01-26T15:11:59Z,2022-01-26T15:13:26Z,1m26s
MNQH2,Short,0.25,1,14499,14504.5,5.5,,-1.32,12.32,615.4900000000542,2022-01-26T15:14:03Z,2022-01-26T15:13:36Z,27s
MNQH2,Short,0.25,1,14499.25,14504.25,5,,-1.32,11.32,626.8100000000543,2022-01-26T15:14:03Z,2022-01-26T15:13:36Z,27s
MNQH2,Short,0.25,1,14429.75,14429.5,-0.25,,-1.32,0.8200000000000001,627.6300000000543,2022-01-26T15:20:51Z,2022-01-26T15:20:30Z,20s
MNQH2,Short,0.25,1,14496.25,14429.5,-66.75,,-1.32,-132.18,495.45000000005433,2022-01-26T15:26:09Z,2022-01-26T15:20:30Z,5m39s
MNQH2,Short,0.25,1,14496.25,14413.25,-83,,-1.32,-164.68,330.7700000000543,2022-01-26T15:26:09Z,2022-01-26T15:21:35Z,4m34s
MNQH2,Short,0.25,1,14496.5,14413.25,-83.25,,-1.32,-165.18,165.59000000005432,2022-01-26T15:26:09Z,2022-01-26T15:21:35Z,4m34s
MNQH2,Short,0.25,1,14513,14513.75,0.75,,-1.32,2.8200000000000003,168.4100000000543,2022-01-26T15:31:16Z,2022-01-26T15:27:58Z,3m17s
MNQH2,Short,0.25,1,14513.5,14513.75,0.25,,-1.32,1.82,170.2300000000543,2022-01-26T15:38:56Z,2022-01-26T15:27:58Z,10m57s
MNQH2,Short,0.25,1,14513.5,14513.5,0,,-1.32,1.32,171.5500000000543,2022-01-26T15:38:56Z,2022-01-26T15:27:58Z,10m57s
MNQH2,Long,0.25,1,14440.25,14460.25,20,,-1.32,41.32,212.8700000000543,2022-01-26T15:42:06Z,2022-01-26T15:42:10Z,4s
MNQH2,Long,0.25,1,14440.25,14419,-21.25,,-1.32,-41.18,171.69000000005428,2022-01-26T15:42:06Z,2022-01-26T15:43:00Z,53s
MNQH2,Long,0.25,1,14440.5,14419,-21.5,,-1.32,-41.68,130.01000000005428,2022-01-26T15:42:06Z,2022-01-26T15:43:00Z,53s
MNQH2,Short,0.25,1,14368.75,14388.75,20,,-1.32,41.32,171.33000000005427,2022-01-26T15:43:26Z,2022-01-26T15:43:22Z,3s
MNQH2,Short,0.25,1,14389,14388.75,-0.25,,-1.32,0.8200000000000001,172.15000000005426,2022-01-26T15:43:47Z,2022-01-26T15:43:22Z,24s
MNQH2,Short,0.25,1,14389,14388.5,-0.5,,-1.32,0.32000000000000006,172.47000000005426,2022-01-26T15:43:47Z,2022-01-26T15:43:22Z,24s
MNQH2,Short,0.25,1,14388,14408,20,,-1.32,41.32,213.79000000005425,2022-01-26T15:44:16Z,2022-01-26T15:44:11Z,4s
MNQH2,Short,0.25,1,14368,14408,40,,-1.32,81.32,295.11000000005424,2022-01-26T15:44:28Z,2022-01-26T15:44:11Z,17s
MNQH2,Short,0.25,1,14305,14407.75,102.75,,-1.32,206.82,501.93000000005424,2022-01-26T15:45:43Z,2022-01-26T15:44:11Z,1m31s
MNQH2,Short,0.25,1,14228,14248,20,,-1.32,41.32,543.2500000000542,2022-01-26T15:46:38Z,2022-01-26T15:46:30Z,7s
MNQH2,Short,0.25,1,14248.5,14248,-0.5,,-1.32,0.32000000000000006,543.5700000000543,2022-01-26T15:46:46Z,2022-01-26T15:46:30Z,15s
MNQH2,Short,0.25,1,14248.5,14247.75,-0.75,,-1.32,-0.17999999999999994,543.3900000000543,2022-01-26T15:46:46Z,2022-01-26T15:46:30Z,15s
MNQH2,Long,0.25,1,14237.25,14217.75,-19.5,,-1.32,-37.68,505.7100000000543,2022-01-26T15:48:23Z,2022-01-26T15:48:33Z,10s
MNQH2,Long,0.25,1,14237.75,14217.75,-20,,-1.32,-38.68,467.0300000000543,2022-01-26T15:48:23Z,2022-01-26T15:48:33Z,10s
MNQH2,Long,0.25,1,14238,14217.5,-20.5,,-1.32,-39.68,427.3500000000543,2022-01-26T15:48:23Z,2022-01-26T15:48:33Z,10s
MNQH2,Long,0.25,1,14227.25,14207.25,-20,,-1.32,-38.68,388.6700000000543,2022-01-26T15:48:46Z,2022-01-26T15:48:49Z,3s
MNQH2,Long,0.25,1,14228.5,14207.25,-21.25,,-1.32,-41.18,347.4900000000543,2022-01-26T15:48:46Z,2022-01-26T15:48:49Z,3s
MNQH2,Long,0.25,1,14228.75,14207.25,-21.5,,-1.32,-41.68,305.8100000000543,2022-01-26T15:48:46Z,2022-01-26T15:48:49Z,3s
MNQH2,Short,0.25,1,14221,14201.25,-19.75,,-1.32,-38.18,267.6300000000543,2022-01-26T15:49:07Z,2022-01-26T15:48:54Z,12s
MNQH2,Short,0.25,1,14221,14201,-20,,-1.32,-38.68,228.95000000005427,2022-01-26T15:49:07Z,2022-01-26T15:48:54Z,12s
MNQH2,Short,0.25,1,14221,14201,-20,,-1.32,-38.68,190.27000000005427,2022-01-26T15:49:07Z,2022-01-26T15:48:54Z,12s
MNQH2,Long,0.25,1,14239,14218.75,-20.25,,-1.32,-39.18,151.09000000005426,2022-01-26T15:49:09Z,2022-01-26T15:49:13Z,3s
MNQH2,Long,0.25,1,14239,14218,-21,,-1.32,-40.68,110.41000000005425,2022-01-26T15:49:09Z,2022-01-26T15:49:13Z,3s
MNQH2,Long,0.25,1,14239,14218,-21,,-1.32,-40.68,69.73000000005425,2022-01-26T15:49:09Z,2022-01-26T15:49:13Z,3s
MNQH2,Short,0.25,1,14225.5,14205.25,-20.25,,-1.32,-39.18,30.550000000054247,2022-01-26T15:49:57Z,2022-01-26T15:49:45Z,12s
MNQH2,Long,0.25,1,14216.5,14269.25,52.75,,-1.32,106.82,137.37000000005423,2022-01-26T15:50:04Z,2022-01-26T15:51:36Z,1m32s
MNQH2,Long,0.25,1,14291.25,14270.5,-20.75,,-1.32,-40.18,97.19000000005423,2022-01-26T15:53:08Z,2022-01-26T15:53:32Z,23s
MNQH2,Long,0.25,1,14283.75,14290,6.25,,-1.32,13.82,111.01000000005422,2022-01-26T15:53:39Z,2022-01-26T15:54:04Z,25s
MNQH2,Short,0.25,1,14251.5,14271.5,20,,-1.32,41.32,152.3300000000542,2022-01-26T15:55:03Z,2022-01-26T15:54:55Z,8s
MNQH2,Long,0.25,1,14268.25,14230,-38.25,,-1.32,-75.18,77.1500000000542,2022-01-26T15:57:47Z,2022-01-26T16:00:17Z,2m30s
MNQH2,Long,0.25,1,14203.5,14183.5,-20,,-1.32,-38.68,38.470000000054206,2022-01-26T16:01:22Z,2022-01-26T16:01:32Z,10s
MNQH2,Short,0.25,1,14189,14168.25,-20.75,,-1.32,-40.18,-1.7099999999457935,2022-01-26T16:02:07Z,2022-01-26T16:01:46Z,21s
MNQH2,Long,0.25,1,14554.25,14507.5,-46.75,,-1.32,-92.18,-93.8899999999458,2022-02-08T10:44:25Z,2022-02-08T11:00:02Z,15m36s
MNQH2,Long,0.25,1,14554.25,14507.5,-46.75,,-1.32,-92.18,-186.06999999994582,2022-02-08T10:44:25Z,2022-02-08T11:00:02Z,15m36s
MNQH2,Short,0.25,2,14537,14554.5,17.5,,-2.64,72.64,-113.42999999994582,2022-02-08T11:23:42Z,2022-02-08T11:19:03Z,4m39s
MNQH2,Long,0.25,1,14495.75,14512,16.25,,-1.32,33.82,-79.60999999994581,2022-02-08T11:28:54Z,2022-02-08T11:32:55Z,4m0s
MNQH2,Long,0.25,1,14495.75,14495.75,0,,-1.32,1.32,-78.28999999994582,2022-02-08T11:28:54Z,2022-02-08T11:33:15Z,4m20s
MNQH2,Short,0.25,1,14655.75,14635.5,-20.25,,-1.32,-39.18,-117.46999999994583,2022-02-08T12:09:04Z,2022-02-08T12:06:28Z,2m36s
MNQH2,Short,0.25,1,14655.75,14635.5,-20.25,,-1.32,-39.18,-156.64999999994583,2022-02-08T12:09:04Z,2022-02-08T12:06:28Z,2m36s
MNQH2,Short,0.25,1,14669.5,14649.25,-20.25,,-1.32,-39.18,-195.82999999994584,2022-02-08T12:13:52Z,2022-02-08T12:09:33Z,4m19s
